Text,Emotion
im sure that each person has their own complex set of reasons for leaving and chalking it up to one reason or feeling like because they all hated academia is probably a little too simple,anger
i guess i feel irritated when great music gets ignored even if it is necessary,anger
im feeling pretty rebellious right now because im writing this is my engineering class,anger
i feel so pissed off that i can bite off a fucking tree log,anger
i feel sarcastic poetry coming on,anger
i feel like i am getting fucked,anger
i even go further these subjects are not interesting to me in anyway because i m relating to them personally some example will be used with imaginary names to protect friend and family identity s please do not feel offended if u see your name,anger
a teacher was very blunt in his relation to a child so that the child was very upset when arriving at home,anger
i came to review however im not entirely sure what it is that leaves me feeling somewhat dissatisfied and a bit brassed off that more didnt happen,anger
i know the effects of my day to day happenings on my serenity are so subtle at times that i end up feeling irritable and discontent without knowing why,anger
i am feeling more and more dissatisfied and anxious about this self imposed weekly deadline,anger
i should say its giving him that sweet little feeling of being fucked,anger
i just go into these modes where i want to write then feel disgusted and do not what to write at all,anger
i were to stop there no doubt you d leave feeling dissatisfied,anger
im blocked i could at least be doing something constructive my room needs a major cleaning for instance but i feel agitated if im not at least doing research for this story it does require a lot of research,anger
im being a teenager people and if you feel the need to make sarcastic bitchy comments you can kindly fuck off,anger
i could understand if a survivor reading this might at first feel offended by my talking about abstract forms of rape,anger
im feeling so angry because that was just wasted work from her side,anger
i feel so cranky irrationally,anger
i mostly feel this as a cause of hateful memories of that girl who used to run the everchanging sailormoon gateway who i think is still making a name for herself by being stupid and mean,anger
i started to feel resentful of the whole situation and that s when something clicked,anger
i feel like a very impatient mensa member at such times,anger
i don t know if i should be feeling this way because it would seem greedy and not nice to expect someone to splurge on the spur of the moment just because i asked,anger
i hate even doing this because i feel like it s rude but i must say i love the blog it came from and this is no insult to the food photography because i enjoy it,anger
i was feeling frustrated at work wondering if i am living a life with meaning and purpose,anger
ive just spent the last half hour feeling ridiculously angry over insensitive comments from my partner but that all changed a few minutes ago to real pride over how much i have changed,anger
i imagine you re going to come away from it feeling a little jealous you can t quite,anger
im so full of life i feel appalled,anger
i can literally feel a hateful glare directed at me,anger
realizing that a friend had been talked into signing a certain contract,anger
i already feel impatient and cancel hyundai tucson last year waiting almost for seven months,anger
i didnt know whether or not to feel flattered or some sort of disgusted,anger
i feel that i annoy everyone much too much when im obnoxious and yeah,anger
i wake up ill feel really really mad,anger
i told him that if he touched me with a needle i would punch him feeling a little hostile in the midst of my pain,anger
i feel impatient with the christian church disciples of christ and its many manifestations over the fact that i haven t yet gotten even the slightest whiff of a call,anger
i feel too bitchy to do something like that to my family because theyre going through the same shit i am,anger
i feel i was wronged,anger
i was thinking about going out to dinner but im feeling like i might not be bothered too,anger
i always feel jealous,anger
i know you contributed to my success but i am just feeling petty enough today to ignore those contributions,anger
i am so aware that if i indulge my wounded self in the first thoughts i will feel impatient and burdened and if i make sure that my loving adult is in charge thinking the second loving thoughts i will feel happy blessed and peaceful,anger
i feel i am with ampatuan and joining the forces of hell bitchy human who only wants is to spread their worst odor in this world,anger
i also feel like i was being way too irritable today,anger
i asked feeling outraged,anger
im already feeling stressed about salvaging the friendship as time goes by i realize theres also another point that isnt helping,anger
im thinking that feeling extremely cold yesterday was more down to me brewing something than the actual weather,anger
i just want them to hug and drink beer together and for neither of them to feel tortured at the same time,anger
i feel slightly more agitated,anger
i feel like i totally fucked up,anger
i feel stressed out i have to learn a lot and i cannot give my blog and looks the time i wish i could,anger
ive found it has made a huge difference especially on the finger with my ring and the my skin feels so much softer and less irritated,anger
im feeling abit grouchy with kim,anger
i feel so petty getting all worked up about all this stuff but thats not really whats made me the way i am,anger
i remember then feeling bitter that i couldnt pop the balloons and join in the celebrations,anger
i will continue to feel disgusted every time i accidentally catch a glimpse of myself in the mirror or see the results of an impromptu picture,anger
i feel consistently dissatisfied disengaged disinterested and without any zest for what i m doing in my life i eat,anger
in certain occasion i have a fight with my boyfriend during the fight i closed the door at his face he went away but came back next day,anger
im feeling really bitchy so just stop reading if you dont want to hear my sob story,anger
i could feel that the person was pissed at me because that person didnt understand what i was trying to say and so there was further personal attack again asking me whats my nationality giving me that shit face and blah blah,anger
i no long feel furious about they re lack of cooperation,anger
i got a stitch in my side during the first mile couldnt feel my feet it was so cold etc etc,anger
i feel offended if you question my results as unfair saying that i am lazy and all so why,anger
i think this is a valid complaint for those who arent willing to deal with it this aspect i imagine will be rather subjective but it makes sure that the cover based moments still feel dangerous despite being in cover,anger
i just smile because it feels rude not to do so if you make eye contact i also can t really help myself,anger
im feeling stubborn today and got home and was like no way im gonna go get that mri soon,anger
im feeling stressed overworked and running on fumes,anger
i don t want to bury the hatchet with even though it would be in my best interest simply because i feel that apologizing to a person that insulted me would make me feel like a punk,anger
im feeling stressed about upcoming events drowning in feelings of being overwhelmed with how much i need to do in order to get my house back in order and the long week i have ahead of me that my husband will be out of town,anger
i don t know it s just that it was like on top of our head so much of yesterday that it was really bothersome and we re still feeling a little mad about it,anger
i just feel strongly that i cannot condone violent methods to achieve a political goal,anger
i feel rushed again and its the lack of time jerry springer weather amp suddenly you want to put porn on i am very confused but hey let me do that while you enjoy that i had fun fun fun without your hun without a block so hype all about it,anger
i truly feel that the portrayal of jesus in this movie was gratuitously violent,anger
i just feel kind of heartless now,anger
i couldnt feel thing however that kind of bothered me because i didnt feel it pop,anger
i just really need the money right now and i feel like some greedy nasty aunt for not wanting to hand everything over,anger
i think i am feeling a little rebellious as i am getting older and i like it,anger
i need to move past the grief and maybe even feel angry,anger
i also feel as though this assumption is rude as soon as they are informed they are married the next question follows do you have kids,anger
i think too much about how i sit how my voice sounds if i ve gotten any food on my mouth and the feeling that i need to make my way around to everyone so as not to be rude,anger
i love it he makes me feel so greedy,anger
i hate feeling bitter,anger
i feel bitter and jealous,anger
ive been feeling kind of distracted and that is obviously not conducive for working philosophy problems out,anger
i felt unfairly treated at an airport,anger
i feel agitated,anger
i have to confess to feeling quite angry when i read some of the negative reviews of uses for boys some of which are basically victim blaming and slut shaming,anger
i feel like im the only one there with a brain not to be rude but i refuse to sit with loud and rude people so i sit alone with just myself and a good book,anger
i always feel rushed on the way to visit no comments,anger
i feel like a savage when i eat meat but i wouldve eaten my own hand if i couldnt have some of that turkey,anger
im gradually feeling a little irritated with how pacified all these people can be at present until i wish to just disappear and let them coordinate their own nonsense sometimes,anger
i dont know who i like i feel so bitchy and flirty,anger
im sick of the fact that in the few and far between times i feel i can depend on someone because i am so stubborn and proud never want t but sometimes it happens they let me down,anger
when i happen to witness some sadistic acts,anger
i happened to see the videotape movie this is america part one at my friends place,anger
i have the right to feel jealous naman to think na theres no us to begin with,anger
i feel all greedy,anger
i feel so rude saying i ll get back to you cause shes so nice and needs me but i d prefer to work in a href http www,anger
i ended the episode feeling really pissed,anger
i feel distracted and its sometimes hard to talk to god and that used to be second nature to me,anger
im feeling it would be obnoxious,anger
i don t want to feel dissatisfied i want to feel happy and fulfilled i don t want to feel i am lacking of something or nothing at all life would be so emptied,anger
i dont know why but lately i feel so dissatisfied,anger
i feel less agitated but a bit more sad sometimes,anger
i become aware that i m feeling impatient and thinking things are not going fast enough i can choose to change my thinking and remind myself that god s timing is perfect,anger
when my grandmother came to stay with us permanently as she is a very difficult person to stay with and when she started telling false stories about us to other people,anger
ive been hearing about too many things happening back i singapore and it gets me feeling irritated and depressed about not being able to be there,anger
i don t want to feel frustrated about this anymore,anger
i feel like life gave me a plenty of changes to shine and i pissed all over each and every one of them,anger
im feeling very grumpy this week but its not just my annual outbreak of ptpt pre te pouhere tension there has surely been a great deal to be grumpy about this week,anger
i tend to be a little more relaxed with our days im forced to be a bit more flexible with toddlers but a lot of days im left feeling frustrated that i didnt get more done,anger
i cant help but feel a bi jealous of their professional organization good support system and comfortable living situation,anger
i get angry at myself when i feel bitter,anger
i started to feel cold,anger
i feel like they hated me since then,anger
i know killing myself solves nothing but the hopelessness and sadness is destroying me slowly and i feel like being selfish might be a good choice,anger
i feel slightly snobbish,anger
i like to think i can handle a lot but when i feel like my cup runneth over i get irritable,anger
i told omangy that i was feeling violent and i wasnt in a good mood,anger
i know i dont live in new york anymore but i feel so outraged that this could happen in my city,anger
i feel cranky already,anger
i feel really greedy but i like hogging him,anger
i really could not feel a thing and i felt slightly annoyed at the nurse who every time i pushed kept saying things like you are an incredibly strong woman be strong be strong,anger
i feel like i just cant be bothered,anger
i can think about is how lonely i feel im all grouchy and agitated and esily airritated,anger
i get on new years eve but it makes me feel rebellious being underage and all,anger
i feel angry disgusted,anger
i feel greedy about my work img height src http forums,anger
i was feeling stressed or run down to support the immune system,anger
i feel insulted but i go out with him anyway,anger
i call someone i feel like i need to at least talk a few minutes to not be rude,anger
i started explaining what my biggest problems were bottling up my feelings and then dumping all those problems onto one person and my selfish search for happiness when i had felt everyone around me had found their happiness,anger
i feel so cold here,anger
ive got a feeling she will be just like her momma stubborn strong willed amp full of tx sassiness,anger
i suggested greys and blues with warm tones as the room is north facing and could feel quite cold and flat,anger
i know we create our own destiny but do you ever feel resentful for the way your life turned out,anger
i want to do all but i cant help feeling greedy,anger
i feel frustrated and can t see a way to save it,anger
i walk by those temptations i feel disgusted,anger
i feel really greedy saying that,anger
i hurt your feelings or angered you with my last rant im sorry,anger
i feel infuriated every time that the christmas season draws near,anger
i feel damn agitated during the speech,anger
i mean its a good level on its own terms but everything before it was so well thought out and executed that doing constant mirror puzzles and topping it off with a crap final boss battle made the last level feel rushed in comparison though the last boss is bad no matter what way you slice it,anger
im happy to report that i didnt feel that angered urge to smack olivia today the way ive felt it before,anger
im feeling a bit frustrated with myself tonight,anger
i was feeling pretty grumpy at this point but for whatever reason seeing this flower made me very happy,anger
i am exceedingly lucky and i don t work this hard because i feel some sense of frustrated obligation that is resented,anger
im feeling a little grumpy today with the lame weather tease we got over the weekend,anger
i feel so selfish so self indulgent,anger
i just wanted to apologize to you because i feel like a heartless bitch,anger
i have every right to feel outraged that their legacy may be in danger,anger
i can t fit in in beirut where i have the nagging feeling that i m in a heartless place,anger
i think i would have been feeling less grumpy if i hadnt been up and down throughout the night or my lungs deciding that even though i wasnt that unwell it felt as though something was sitting on my chest and flattened me,anger
i feel have wronged me,anger
i keep waiting for some grand stroke of wisdom and peace to overcome me but all i feel is irritable and bewildered,anger
i feel offended that youre offended way but in the oh crap there i go offending people again way,anger
i wanted to root for someone to feel wronged and condemned on their behalf,anger
i feel like thats a pretty petty thing to complain about,anger
im inclined to believe that im simply too lazy to feel particularly greedy,anger
i feel greedy and selfish,anger
i could follow every twitch of thought and swell of feeling quiver through his tortured expression,anger
i was really upset when he went away though i can understand how he must feel and i wont be greedy and pester him about it,anger
im feeling cranky im not going to lie,anger
i do feel offended and i think justly,anger
when i damaged my wristwatch which i liked very much,anger
my flatmate was asking questions about my relationship with my boyfriend,anger
i feel like a petty murder shoudlnt be punished nearly as heavily as human beings who are constantly shitty to other human beings,anger
i am feeling especially irritated,anger
i feel very envious,anger
i feel about puppy mills puppy mills are run by greedy people who do not care about the quality of life for animals,anger
im feeling selfish right now because i want that time back,anger
i feel that some violent natures are generic,anger
i didn t feel particularly mad of course they say that when you are going crazy you really feel like you are becoming more sane,anger
id been struggling with feeling highly irritable toward my husband,anger
i feel agitated and simply irritated,anger
i love about my job i still feel dissatisfied,anger
i think i was right to feel insulted,anger
i experience all my normal moods feel annoyed when my year old whines or my baby wants to be held while im making dinner but i no longer feel consumed by these emotions,anger
i must say that the initial splash was not too bad but after a few strokes you could feel the cold getting into your bones,anger
i feel really despised i haven t told them yet but it s really awful feeling so segregated,anger
i feel i am kinda pissed off,anger
ive missed over a month of training and organised etape prep rides including the etape caledonia and am generally feeling pretty pissed off and depressed about the whole affair so have avoided thinking about it,anger
i feel greedy with my thoughts and it is a relief to let them linger,anger
i feel like i have been a bit obnoxious in my picture posting,anger
i feel irritated by everything,anger
im feeling queezy and cant be bothered putting these in order so here goes,anger
i feel so resentful at the sun for chasing me into the house most of the day,anger
i feel like im the mad hatter rather than alice,anger
i feel genuinely wronged,anger
i was able to feel slightly less obnoxious knowing that other girls were jonesing as hard as i am,anger
i dont like the way i feel when i am angry,anger
i feel a bit pissed off because we went first,anger
i don t feel dissatisfied just distracted from my life,anger
i look at him i feel disgusted and some what annoyed by his actions,anger
i feel jealous becasue i wanted that kind of love the true connection between two souls and i wanted that,anger
i been so acquainted with sleep i feel like i should name it to ensure im not being rude or maybe it has a name already,anger
at school,anger
i can see the shallow of many lives and if i try to give love or atention to that person then i can see the distance and the confusion looks to me that people stop trusting others and feel insulted or misstreated by affeccion,anger
i feel like i should see it through to the bitter end so thats what im going to do,anger
i feel i should probably move on to the meat of my story before i get too distracted by the side dishes what happened to good music,anger
i feel about him and how he affects me and people around me this is my story i have been trying for years to find a way back to the life i had before being in a long and very violent relationship,anger
i feel that in order to prevent a lot of this company violent manager should have to have some sort of formal training as well as mental evaluation,anger
i feel like calling them bitches but it wasnt exactly bitchy coz it wasnt intentional but i could call them ungrateful inconsiderate selfish ok ill say bitches,anger
i was feeling grouchy and upset about a situation with a girl which wasn t going how i d hoped,anger
i feels dangerous these days but with cam newton at home plus a point i m feeling the panthers in prime time,anger
i can still feel my legs and they get so cold,anger
i am jealous of andreas growing belly and the movements she can already feel i am envious of her state,anger
i feel like people like this arent getting caught therefore the government plays it up when they catch criminals of petty crimes to make themselves look better,anger
i am just feeling a little irritable because mun was part fun part stressful part uncomfortable making and part horrible but regardless record being set straight now,anger
i an expert on feeling rushed and anxious on getting worked up and frustrated because i feel overwhelmed with my job,anger
i am extremely blessed and have a wonderful life but i am often guilty of feeling envious and upset when someone has more blessings special recognition or appears to have it better than i do,anger
i feel wronged by certain people and my instinct was to get angry at them and stop speaking to them but two wrongs dont make a right i think,anger
i feel violent and crazy and i feel myself slowly losing patience,anger
i didnt feel as obnoxious as before when i didnt feel like doing anything but sulk,anger
i still feel that way because im stubborn like that but those people who were spazzing out are the ones with dates now,anger
i was starting to feel resentful towards ah kiat with regards to his obsessive and anal approach towards the house and forgetting he has only treated me with lots of love care and attention so far since weve been together,anger
i kinda feel like being rebellious a libertine you know,anger
when i heard about the treatment of a friend in jail really inhuman i never realised that such things also happen in the netherlands,anger
i acted like a little girl by acting cute towards you asking if you wanna share a diary with me amp you said youre still feeling pissed and you want me to stop adding the problems and make things hard for us,anger
i could feel the blood in my veins go cold,anger
i said well we can but i m feeling greedy with your time,anger
i don t feel like i have a cold i just feel sick,anger
i saw them that anything was wrong they told me some excuses but i am feeling truly insulted and i am feeling desperate again,anger
im feeling enraged at another persons actions i have to consider what i was thinking about in the moments prior to the incident,anger
i hear such stories i feel cold,anger
i could even feel his cold breath on my neck whispered hertha as she ran her fingers across the side of neck,anger
im feeling pretty annoyed with the whole thing i decided to share those reasons we rejoice,anger
i imagined its what zombies must feel like because each time i would wake up pissed,anger
i feel agitated im nervous im anxious,anger
i got inside it was so warm compared to the outside temp that my survivor man skills kicked in and i stripped down to my base layers to avoid feeling cold when i got back outside,anger
i want to exhibit all new pieces which is kinda making things a bit more stressful but i know id feel somewhat dissatisfied about showing old work,anger
i dwell on this matter the more i feel infuriated that i m so lowly thought of,anger
i just cant help but feel extremely jealous of them because theyve been together for a year and half and luke and i have been together for and a half and i have nothing,anger
i can go on not saying anything and feeling petty but it seems that this load is gettin heavy,anger
i think of what dharavi means for mumbai and the country if you keep the annual turnovers aside for a while i feel agitated,anger
i feel like a heartless and feelingless i know don t have this word daughter teenager,anger
i feel like if people see the chinks in my armor they re going to decide that i m this fucked up person dismiss me as a hot mess and not want to be around me anymore,anger
i feel that as this greedy obsession continues sustainabilitys growth will be hindered,anger
i wonder how genentech feel about a hostile takeover by its global partner,anger
i feel stressed a minute workout gives me an instant boost of energy and helps me refocus,anger
in ward a was an epileptic patient who was burnt the whole body and was stinking very much such that the whole ward was affected few people could come near him,anger
i was reading the melee dps rant below just now and it brought to my attention the reason ive been feeling fairly dissatisfied in raids recently,anger
i could feel my feet getting agitated once i got to the metropolitan pavilion,anger
i cant get wrapped up in that kind of crap tv because my brain starts getting mushy and i feel feverishly hostile,anger
i feel offended by this girl,anger
i actually feel insulted when the plot goes off on a tangent like that,anger
im just feeling particularly obnoxious tonight,anger
i look at myself and feel dissatisfied,anger
i can not see friends and for the most part i feel like leaving my bedroom could be dangerous,anger
i feel the need to emphasize these things at the moment because of how grumpy i have been this last week,anger
i dont have a god to turn to doesnt mean i dont feel offended by that,anger
i was rather calm after writing down how i truly feel so was not as agitated as sonia yixuan and atiqah,anger
i got the feeling that the person on the other end hated me,anger
i realised something was wrong when i started to feel everyone hated me and was saying things about me and only wanted to talk to me because they pitied me,anger
im feeling cranky cantankerous and resentful like a house slave basically almost all the mothers i know rely heavily on either alcohol marijuana or separation divorce to get some space and sanity for themselves away from their maternal responsibilities,anger
i just feel like no one cares and no one can be bothered to make the effort and meet up,anger
i feel like so much of my life has been rushed through like just the means to an end and now it feels like i am enjoying everything i possibly can for what it truly is,anger
i feel i cant talk move sometimes even breath with the fear of some kind of rude hateful comment,anger
i feel like its petty to be worried about it,anger
i was feeling pretty cranky and down and all i could think of what how much better i feel when i cut my hair off,anger
i guess so walking around feeling cranky and mad,anger
i have no idea why but i get gastric pain when i feel stressed up,anger
i have essentially at least in my mind solved these design problems i just don t fucking feel like working them out in all their iterations i just feel like i can t be bothered leave that shit to the junior designers,anger
i then immediately have feelings of guilt for having those selfish thoughts and my practical side appears how could i do that who would take care of the kids and my parents,anger
i had a quarrel with my parents i was convinced to be right,anger
my classmate got a b for his homework while i only got a c when we got the results he acted as if he did not merit this grade i found that his humility was hypocritical and i found it disgusting,anger
i get the feeling were being tortured,anger
i feel like i should rely entirelly on gods word yet i am impatient to wait,anger
i am feeling mad at him as he didnt reply got me very worried,anger
i dont know who wrote the following little note but this is how i feel today if u r offended by the following posting then you obviously have not lived long enough to be compromised on how you act or believe,anger
i feel like i got resentful and tired and i just wanted to talk to him so badly,anger
i hope to see or feel a mad glint in your eye because some madness some pathological curiosity is needed,anger
i hate it i am feeling bothered by my boob size,anger
i have nothing but respect for not only jerry sloan but the utah jazz as a whole i feel wronged that we were forced to stomach this series,anger
i could not help feeling thatrupert meant to be rude to my father though his words were quite polite,anger
i feel like kierkegaard a hated and lonely philosopher,anger
i seem to wake up every day recently feeling immensely irritable and i cant quite work out why,anger
i feel like it but i cant i cant give in i am just to stubborn and i must win,anger
i feel petty a href http clairee,anger
i am is cornish and i feel so insulted and hurt to know that people my own age dont see what i see dont understand how much cornwall is important to their lives,anger
there was a cat on the street it had been run over and its head was open we passed beside it,anger
i was annoyed this particular day as it seemad that the odds were not in my favour my grandfather added fuel to the fire,anger
im feeling terribly impatient,anger
i write now it feels like furious abandonment to embrace a cliche,anger
id gotten the feeling that her friend hated me deeply for whatever id done to her,anger
i feel as if these words are petty so i am telling you now that my actions are going to speak louder than my words ever will be able to,anger
i feel so fucking rebellious all the rules and its so regimented like if class starts at theyre taking roll at,anger
i don t feel frustrated anymore from the fierce us media campaign against egypt because the more they attack us the more we know that we are on the right track,anger
i know you do but i m feeling impatient cause i asked you a question in mine and i m waiting for an answer,anger
i keep feeling so disgusted with myself,anger
i personally feel to confront violent death with absolute openness for example on video which is not something i have managed to do yet,anger
i am feeling quite disorganised and distracted and i wish i could answer some of the questions i seem to be unable to block out or forget or answer with logical answers uuuugh,anger
i feel obnoxious for saying that,anger
i feel like i want to be very very rebellious until they regret of what they have done to their single daughter,anger
i feel grumpy to wake up so early,anger
i feel like a tortured artist when i talk to her,anger
i feel like a selfish bitch for feeling this way when countless impoverished people are suffering surely a hundred folds more than i am,anger
i can t shake the feeling of being fundamentally dissatisfied with my selection in the democratic primaries,anger
i can get away these days with the gag line when i feel like being sarcastic that i feel sorry for anyone who wasn t fortunate enough to be born mexican,anger
i felt this coming on and i didn t do anything about it no it s the p docs fault because i mentioned feeling irritable at our last appointment and he didn t do anything about it,anger
i feel like affirmation however petty is what i really need,anger
i feel wronged by you over and over,anger
i do feel irritated at times because he tried to hold me and stuff ill push away or not throw temper and shout at him,anger
i kind of feel more violent after having watched the non violence video,anger
im back to my un emo mood re reading that post makes me feel like im over reacting over something so petty,anger
i really do what i feel like doing about of the time they get mad,anger
id actually been feeling less hostile towards ms than a lot of my linux using brethren lately,anger
i was disgusted at the way the bus conductor threw out an old woman oiut of the minibus simply because she could not pay the fare for her luggage,anger
i feel greedy part comes in,anger
i was feeling wronged and impotent,anger
i think i want to go to an aa meeting just to hear the stories but it feels rude,anger
im thinking of locking myself in my house until i manage to get it all organized but i have a feeling i may become as cranky and isolated as this dear friend a href http,anger
i have a feeling im going to be seriously envious of whoever wins because i really want this one all to myself,anger
i hate talking about presents because i feel greedy,anger
i cant help but feel someones going to end up pissed at me,anger
no description,anger
i feel for you you guys who been insulted ill treated lathi charged at the grounds,anger
i am feeling hostile enough that i even hate jim right now,anger
i wonder if this is just my bias from the fact that im doing a bible themed anthology and i feel like my intelligence is being insulted,anger
im currently struggling with feeling offended at my drs office worried about my body and what the heck is wrong very seriously contemplating getting my tubes tied and then the normal everyday things that occupy our minds at any given time,anger
i get the feeling that people have died it s bothered me so much that in the past i ve cried my hair must look perfect whatever the weather all of this anxiety brings me to the end of my tether,anger
i just feel like being sarcastic and mean and all because history paper is overrrrrrrrrrrr,anger
i last saw him and already im feeling this agitated,anger
i feel insulted offended and hurt,anger
i am feeling envious of other nations that despite the very small land,anger
i feel rude feel free to grab the seat next to me,anger
i just feel so disgusted with myself,anger
i didnt really want to talk about it with anyone because its kind of selfish and i feel that id rather ignore it than to be selfish about it,anger
i just wish i didnt feel like my roommates hated me half the time,anger
i also find it the most challenging to wrap up a story that brings good closure and a conclusion that doesn t leave that reader feeling cheated or rushed,anger
i feel as though i fucked up so majorly this summer that im cast off into an alternate universe that i went the wrong way on a timeline and im stuck in a world that the same as the one i knew in all but one way,anger
i break down and it leaves me feeling bitter,anger
i feel like my very own very little barbie doll i get to decorate myself up i hated heels before but thats all i wear now,anger
i feel insulted whenever people say guys cant cry or feel emotional,anger
i think just noticing this in me that i m more prone to feel jealous right now is helping me show up with a bit more intentionality than at other times in my life,anger
i try to approach this thing called nature which is something im feeling a bit envious about,anger
i feel violent wanna kill someone anyone or kiss them,anger
i mean their puzzle section is about on par with my coffee numb mental faculties right now but still crosswords shouldnt be able to make me feel that dissatisfied,anger
i would save it for the next time im feeling cranky or irritable then spray some lightly behind my ears,anger
i was feeling and i said impatient,anger
i this feels rebellious to me,anger
i feel bitter that my cancer was relegated to unnecessary to meet with someone as important as an oncologist,anger
i feel jealous whenever it is in a relationship because i dont get to talk to it anymore,anger
i was feeling pretty bitchy and horrible but dont worry,anger
i feel like ive been terribly wronged and that all is hopeless,anger
i feel so grouchy and irritable when im sick,anger
im feeling selfish enough to start this lovely scarf for myself,anger
im not dressed up and im already feeling sort of bah humbug today but i am really annoyed at a type today,anger
i just grab something and hit myself just to feel pain damn i know the risks and injuries that might occur i know its dangerous,anger
when i failed the entrance exam of the medical school and was studying biochemistry which has no job prospects in zambia,anger
i feel like i m so distracted by silly things like twitter that i can spend an entire evening with the kids and not actually hear a thing that they re saying,anger
i always got the feeling she hated me,anger
im feeling alot less grouchy and lonely today,anger
im just feeling so fucked up nothing can cheer me up,anger
i dont want the big buttons simply as i dont feel bothered with nice looking button holes maybe next time i have a suspicion they could be the cause of giving up again so to avoid negativity i ordered extra large red press studs that i will attach using a decorative stitch visible from the outside,anger
i don t feel like i am dissatisfied because i don t have things i think i am dissatisfied because not much is changing in me and i still feel bad at times,anger
i think about it i find myself still shaking my head in disbelief and feeling truly disgusted,anger
i have constantly been panicky and making a big fuss over my learning and exam results often feeling spiteful that i have lost out a mark or two to the top in class,anger
one of my very good friends came to me for advice as her boyfriend had been hitting her and beating her quite harmfully,anger
i am allowing myself to feel these things and not be bothered,anger
i cannot help but feel outraged to recognize that essentially children in america have no rights at all,anger
i would feel so pissed off,anger
i am feeling stressed or overwhelmed i have come to rely on those who i have met here mostly from the so club,anger
i feel selfish but she would insist,anger
i usually feel angered by this mad that my body could be betraying me in this way mad that a whole week out of every four is spent wasted,anger
i feel like im being petty about this,anger
i kind of feel like i should be investing in a how to internet for dummies type book but im really not bothered by my status as an internet pariah,anger
i didnt feel insulted though,anger
i feel like i m in the movie dangerous minds,anger
i spoke with reported feeling dissassociated and dissatisfied with their human lives,anger
i really can carry a grudge for a long time against those i feel have wronged or hurt me in someway whether they are aware of it or not,anger
i know i need sleep feeling dissatisfied with myself for what i ve yet to accomplish instead of glowing with pride at all i ve done,anger
i am not okay with feeling annoyed at myself and at life all the time,anger
i feel stressed out i would watch movies alone or just walk on the streets alone,anger
i was feeling annoyed suddenly,anger
i have so much to be thankful for so to feel jealous of a skinny girl with a seemingly disposable income who is shopping at the mall seems so,anger
as in sadness a,anger
i feel to being distracted with things that take up my attention or interests that keep me from more focused times of prayer and reading his word,anger
i feel offended i choose to tell you guys how i feel because i treated you guys as friends and would want to put a stop to all these nonsense,anger
ive decided that whenever i start to feel mad about tod i dig deeper into myself to find the real solution,anger
i feel so heartless right now,anger
i get a feeling that why did i pay for getting so fucked,anger
insulted by disgusting people,anger
i looked at what had happened to us in two generations and looked at what hadn t happened to them in two or three and instead of feeling outraged by their history of aggression i felt privileged by it,anger
i am not able to show that directly and so i feel suffocated and irritated,anger
i also feel angry and mad and bitter because we nor anyone should have to do it,anger
i don t feel like there was a part before the race where i was stressed out,anger
i feel frustrated irritable even,anger
i do i feel like i just make him mad or upset and he doesn t talk to me,anger
i feel a violent urge to vomit and back out of the room,anger
i feel so heartless sometimes because i do not have the ability to mourn for the lost of someone relating to my past grandparents,anger
i do feel slighted when some people use their piece of the cyber world to be rude towards me,anger
i am thankful for the safety of my loved ones and the loved ones of my friends here i am guilty for feeling so i am selfish and i am deeply saddened that there are people back home who cannot say the same,anger
im currently feeling cranky for silly reasons im now going to complain,anger
ive been feeling cranky lately,anger
i feel like there are people out there on the internet that have issues with my online friends and then expect me to be hateful or mean to them as well,anger
when i saw a man hitting a child of years without any consideration,anger
i think all acts of unkindness are a result of some form of selfishness because being unkind requires a lack of concern for the another person and some distorted feeling of gain by being unkind,anger
i do how empty disappointed angry sad chaotic destructive i feel today im just mad at myself why do i always fuck up shit,anger
i am not surprised that some people may be feeling outraged at the terrible environmental consequences of the logging and the dam and after seeing how their leaders have betrayed them are now turning to higher authorities divine help as a last resort,anger
i no raphael says grasping for his usual eloquence and feeling it slip from his fingers with spiteful ease,anger
when i was still a child,anger
i had to get up soon for choir so i dealt with the feeling of a headache thats not killer but could get that way if you angered it for most of the evening,anger
i feel so happily rebellious,anger
i feel really fucked up why do such things always happen to me,anger
i feel we do have some control over our petty dissatisfactions by trying to act or think and then feel more positive about our own lives,anger
i feel i was appalled to see a misused apostrophe on the bbc and an incorrect spelling on itv last week,anger
im feeling a bit bitchy tonight so i will be,anger
im feeling bitchy and unappreciated today,anger
i can t imagine that it is a newly developed tendency and the realization that i have made things so much harder on myself over the years leaves me feeling mad at myself,anger
i basically feeling a bit grumpy most of the time coz i was hungry,anger
i feel mad whats your,anger
i never thought id feel so much as a jot of sympathy for hussein whom i always viewed as a jumped up petty thug whatever my thoughts may be about actions against his administration,anger
i thought breaking up with my best friend of years would make me bitter and feel hateful towards her,anger
im feeling really really left out and somewhat dissatisfied with everything,anger
i have a very difficult time allowing people to do nice things for me without feeling either insulted or like i m in their debt,anger
i feel less bothered of things happening around me,anger
i feel bitter theofilou said of the lack of support to nods of agreement by kastrioti who waited for her turn to board,anger
im totally feeling bitchy and resentful about it,anger
i feel i can be a bit selfish myself,anger
i feel bothered at the fact that some of us have been given so many chances but i don t see the least bit of appreciation and utter gratefulness downright from their souls,anger
i didnt feel angry i didnt feel bitter i felt,anger
i sat in the dark of my room for a few minutes trying to figure out if i should feel offended or whether i should heed the advice,anger
