Text,Emotion
i get these intrusive thoughts mostly violent ones or sometimes sexual the sexual ones make me feel really agitated not pleasant at all whereas the violent ones don t tend to bother me,fear
i hate that feeling when im about to do something then i get scared and almost turn around and walk away,fear
i cant help but feel distraught,fear
i feel a strange disconnect,fear
i am not strong that i feel scared lonely lost and confused,fear
i am still numb i question everything about what i feel and terrified to trust all my feelings,fear
i find when i look at things in this way i deal with the situation better and do not feel as agitated,fear
i can walk down another street and stop feeling helpless and hopeless,fear
i generally only post on this site when im feeling completely overwhelmed and i need a space to vent about the perils of law school however lately ive been laughing my way to the law library like a kind of deranged film villian oh this is far too easy,fear
i feel really wimpy saying it but,fear
i began to feel distressed and a feeling of sadness and a desire to kill myself,fear
i asked feeling hesitant,fear
i have crossed over and i am on safe footing yet still feel this way fearful for the unknown shaky uncertain,fear
i find myself feeling agitated because of how what the kids are playing i ask myself did i play this way when i was little,fear
i feel that uncertain should be a better communicator,fear
i repeat over and over in my life in which i try to take control in my life but it when it doesn t work i feel afraid that i have no control,fear
i make jokes about being happy to get rid of them for the school year but its just because i feel incredibly vulnerable about sharing them with others,fear
i forgive myself that i have accepted and allowed myself to feel terrified when i can not move myself or speak or scream in sleep paralysis,fear
im feeling deeply overwhelmed by these ordinary tasks,fear
i think the main benefit here is that it wets the surface giving even the earliest strokes something to play against and it also helps get my ass into the deep end of the pool if i am feeling hesitant about where to begin,fear
i could almost feel it as the flames singed and tortured her frail delicate body leaving nothing behind but a foul smelling concoction of wood and burnt flesh,fear
i suppose to feel terrified,fear
i was catapulted back into feeling more terrified of people than i had been in awhile,fear
i am comforted knowing that i can use my gun for my protection and will not be put behind bars for using it when i feel threatened,fear
i had it in my head as it relates to the workplace because i had just been irritable to someone a tiny bit lower in status than myself in response to someone who is higher than me making me feel momentarily pressured,fear
i only feel frightened and these are such small things,fear
i couldn t feel anything other than some strange tugging so i was relieved to say the least,fear
i feel pretty terrified about letting down all those good people kind enough to support my work,fear
i think about talking to a lawyer and finishing this i feel anxious,fear
i feel insecure all the time,fear
i thought this was a good idea in that it gave you time to recover if you were feeling nervous or overwhelmed and also gave you the opportunity to make your escape if you felt so inclined,fear
i feel agitated thinking about his mother and her supposedly hidden msg,fear
i went through the exam i could feel my heart sink with each unsure answer each flip flop decision and random guess,fear
i just feel more vulnerable than other people,fear
ive been quite confident in what i believe for my whole life this occasionally over whelming feeling of uncertainty has truly shaken me to my core,fear
i was playing with friends then i decided to splash some sand into a car which was moving nearby the driver got angry and came to report to my parents,fear
i feel nervous when i think about going to australia though i feel exited at the same time,fear
i began to feel strange i thought to myself here it comes,fear
im going to be after the birth of this baby feels shaky,fear
i feel a strange sense of achievement that i have scraped every nook and cranny of the shells for juicy morsels,fear
i was feeling a bit shaky and a bit off centre but i think most of that was worrying about things out of my control,fear
i was not feeling so nervous because she seemed so calm and collected,fear
ive also discovered that because i feel less agitated by caffeine and cravings this coping method is unnecessary huge,fear
i felt i completely belonged and i didn t feel shy and frightened any more,fear
im feeling slightly intimidated,fear
i am i cant help but feel skeptical about the whole thing,fear
i am baffled hurt that i feel assaulted and unsafe,fear
i can feel the awkwardness and that weird kind of tension,fear
i usually start feeling anxious,fear
i wake up feeling fearful and helpless,fear
i yearn for when i feel vulnerable,fear
im not sure why i always feel reluctant to write nutrition health posts but i decided that those days are over,fear
i actually answered you pathetic fucking e mails but no thats too fucking easy just call andintrupte what was a wonderful fucking day with you trad trash what the fuck slave he felt the feeling come over him he bagan to shiver and shaken with fear,fear
i subconsciously feel a little bashful at the display of nakedness in front of me while watching the maid wipe windows on the outside of the room actually its just her shadow behind the drawn curtains,fear
i just wanted the world to feel strange to me again,fear
i have times when i feel insecure,fear
im feeling a bit uncertain about the whole poem i think that will remain,fear
i wonder if they feel like reluctant leaders,fear
i let my fingers stroke across his chest to his heart marveling at the feel of him terrified that this is a step too far,fear
i mentioned in that post the colors are very pretty but they feel very uncomfortable on the eyes,fear
i began to feel that it was shaken so badly that it would never be repaired,fear
i can only guess that the boys are feeling shy when i m sick but honestly i could use some help now,fear
i feel so neurotic sometimes because usually even if i know we dont have something etc,fear
i usually feel suspicious and guilty about this considering how little i do during my work day,fear
i feel she s frantic about controlling her message wary of others readings fearful of what meaning they might find and or create in her performance,fear
i read new risen throne once said cold amp desolate soundscapes that will leave you feeling utterly scared amp alone yes it is,fear
i enjoyed today because hes a darling but its a long time since ive backed a horse and i have to admit to feeling a little hesitant as to where to go from here,fear
i would feel strange describing it but if anyone is interested let me know and i will add it,fear
im particularly feeling pressured to act and behave in ways that are culturally accepted and expected of me,fear
i am going to add some photos from today and again thank you all for your dear support when i was feeling overwhelmed at different moments,fear
i don t feel like i m being pressured to do anything and i don t feel like making love to my husband has any connection to the assaults and rapes,fear
i have to admit i was feeling very skeptical,fear
i pleading to people and feeling distraught that they dont hear,fear
i started pin pointing faults at home and with relationships feeling left out and confused about my purpose in peoples lives that i had once been close to,fear
i forgive myself that i have accepted adn allowed myself to feel uncertain and inferior the moment someobdy is looking at me as i do physical labour,fear
i feel a bit shaky at night lately i ve awoken with this,fear
i am feeling overwhelmed with excitement and anxiety as i prepare for my flight to florence in a few hours,fear
i reached down to feel what that strange sensation was and i felt something there,fear
i am not feeling fearful,fear
im feeling timid six,fear
i am tired feeling overwhelmed and it seems like i am being assaulted from every direction i am not always at my best,fear
i feel tortured by all this and im not quite sure how to handle it other then getting drunk non stop so as to not feel anything at all,fear
i am actually considering buying them thats why i feel so unsure hehe,fear
i feel quite scared about my work life balance if i start to work for ken again,fear
i just feel shy because i was just a sharia stream student who is now still struggling with european union policy and decision making thesis while those uncles there discussing trillion dollars projects in government lead companies glc,fear
i just remember feeling frantic desperately trying to say what i needed to say to q,fear
i was sleep was vey irritable and feeling paranoid because i work the oncology dpt of a hospital and feeling paranoiud cancer and through chemo,fear
i feel paranoid but atleast now i get some comfort with dd she is the only person that i can talk to and not feel lie total crap around she is the nicest kindest most caring person i have ever met and i dont think that i will ever find anyone as great as her in my life,fear
i keep having all of these wonderful feelings and dreams and i am so terrified that they are bad or harmful or wrong but they are not,fear
i confess i feel a little apprehensive,fear
i started feeling a bit alarmed but i was not afraid for some reason,fear
im here to tell you you arent alone if you feel vulnerable,fear
i feel helpless because i cant protect my family he adds,fear
i feel people are scared of me or given up on me,fear
i now feel less doubtful towards that person about his her sincerity in rebuilding our relationship,fear
i crave getting out there and moving and if i dont i feel agitated until i do,fear
im thankful for it and the parents because they are understanding and make me feel less wimpy,fear
i feel shy at the fact that i love these inanimate things,fear
i should have left this movie feeling frightened or at the very least convinced that this number held some kind of mystical power or was the key to some government conspiracy but no,fear
i often feel so distressed and freaked out whenever my child gets sick,fear
i was feeling extremely agitated after coming home from china,fear
i saw kyuhyun in the crowd today while i was strolling through apgujeong with hyunjin the woman breathed feeling every bit sceptical at her own words,fear
i dont want to approach this topic too lightly but at the same time i feel apprehensive putting it all out there,fear
i would feel terrified for them and enjoy this movie a little better,fear
i feel this strange sense of importance of life and the world when i stare at the stars all night,fear
i feel myself uncertain as to the next step to take,fear
i have been feeling restless lately,fear
i want to be able to leave my house on my own without feeling terrified and im going to work on this every day,fear
i am left to feel helpless to do anything,fear
i am feeling the strange mix of extremely proud relieved she is on the path to her fabulous future but gutted she has chosen to move out to live in halls of residence at uni,fear
i feel afraid to live alone living far from them,fear
i feel so vulnerable,fear
i woke up feeling alarmed,fear
i would feel helpless feeling of wronged frustrated and misunderstood,fear
i felt afraid just before receiving the question paper of the part ii exam,fear
i realized that i was tired of feeling weird in relationships with boys,fear
i feel shaky dizzy and my stomach starts to hurt if i miss a meal,fear
i feel like a snow globe that has been all shaken up and i m still waiting for the dust to settle,fear
i ask you not to feel pressured by this,fear
i have to admit i feel a little hesitant about embedding a music video below in this case,fear
i feel a remembrance of the strange by justin aryiku falls into the latter category,fear
i see each time you is what feel i am very anxious to to living to eat you,fear
i hate feeling indecisive because im being negative right now and i dont know what i want,fear
i feel especially vulnerable to being treated as a second class citizen,fear
i am feeling fearful or upset about any situation in my life i have only to notice my reminder sitting right before me and i begin repeating this affirmation over and over again,fear
i feel horribly restless,fear
i was down and feeling doubtful,fear
the possibility of having failed the examination,fear
i guess i talked to enough people to realize that we all feel intimidated by meeting others for the first time,fear
i feel restless otherwise known as useless or lazy when i take long breaks from writing,fear
i will probably do but for some reason i feel a bit agitated by it all,fear
i can think of to quit are not based on my own needs and wants but those of others scars make other people feel uncomfortable self injury makes friends feel like they aren t offering enough support cutting is something sad teenagers do,fear
i feel very reluctant to have to walk through,fear
i feel helpless about not being able to help him in feeling better but do my best to encourage him and think positively as mom is doing,fear
im feeling frantic i try to remember to breathe and laugh,fear
i had spare gear on the bike to cope with two punctures but was feeling particularly paranoid about the race tyres as i had already had two punctures on the previous three times i had taken them out training,fear
i found a good article where you are not to mediate if you feel threatened or intimidated by your ex controlled or you life is controlled by your ex where your child is being manipulated by your ex,fear
i feel a little uncertain about the structure of a revalidation portfolio,fear
i can sleep on the couch or on the floor if you are still feeling shaken he offers gently,fear
i feel myself afraid of being abandoned,fear
i had to take them out for a while leaving me feeling even more distressed,fear
i know that when i am feeling distraught or moody i can depend on you two to put a smile back on my face,fear
on a dark night i felt that there were several people near me and i did not know who they were,fear
im feeling the world spin around me while im in bed only after a couple of glasses of wine which doesnt do this to me im getting suspicious,fear
i instantly feel anxious that a police officer is going to pull me over,fear
i still feel tortured by feelings or thoughts or memories,fear
i started to feel really confused,fear
i feel absolutely overwhelmed by it,fear
i didnt feel scared at all,fear
i discussed previously in my last blog post how apprehensive audiences have become towards bathrooms they automatically feel nervous which has become a fantastic trope for horror fiction,fear
i put my knitting down and covered my ears with my hands trying to minimize the feeling of being assaulted,fear
i know that car enthusiasts are a bit tribal and youre all starting to feel suspicious about a car journalist whos turned to the dark side but dont worry i still prefer four wheels to two,fear
i feel as though the past two months have been a strange waking hour upon the even stranger dream of everything my years in wisconsin were and were not,fear
ive been hanging around younger people and when i am with them i feel like im but when i see the photos of us together i am suddenly shaken to see just how old i look,fear
i was feeling threatened that it might be taken away from me,fear
i feel pressured in social situations yes but not as much anymore i love my body enough to not abandon it for the sake of someone else s beliefs,fear
i feel pressured to say something,fear
i would feel fearful of being killed by other mistresses,fear
i ought to consider this change a wee bit of a little step backward but i am feeling so much more afraid than i should be,fear
i dunno being around him makes me feel like a startled rabbit,fear
i dont know why but i feel emotionally assaulted by this fact,fear
i mean i feel i feel like the i feel the burden i cant breathe and suddenly im terrified of october what have i been doing the past weeks,fear
ive been on a bike and this bike it feels kind of strange,fear
i feel a little strange recommending this one because i wrote the first night marshal book and invited glenn to write the second,fear
i remember feeling terrified around plants back when i was a kid,fear
i am not wishing november away or trying to forget about thanksgiving but i need to be mindful of what really matters when i feel overwhelmed,fear
i got when i went home sick today i m still feeling a bit shaky and for david helping me fix the broken handrail on the basement stairs,fear
i feel insecure around people who i marvel at people who humble me,fear
i am still trying to find my footing and after three years in i feel just as shaky as ever,fear
i feel very helpless if i do not have any goal to reach nothing to achieve,fear
on the way down a ski slope which was difficult and steep,fear
i could at least count it i didnt feel as frantic while the group followed the bird as it moved north through the trees,fear
i cant get traction and start feeling tortured by time as my friend denise puts it,fear
i feel completely unsure of any boundaries or normalcy,fear
i feel very apprehensive to adopt labels and to even identify myself as queer it seems that im still quite unclear on that subject and it keeps me feeling separate from the queer community like joel,fear
i feel incredibly nervous about it,fear
i completed this card a while ago but im not feeling it and was very reluctant to post,fear
i dont know what mediation means to everyone else but to me this process only has value if i freely express how i feel and as this will inevitably leave me feeling vulnerable and exposed the longer the delay the more i can feel anxiety building,fear
i feel like ive shaken off some of the funk thats been floating around me for the last bit,fear
i cant help feeling agitated about,fear
ive had a few moments the past couple of days were i feel so restless like i need to be moving around constantly,fear
ive known that this person has been miserable for years im still feeling pretty shaken,fear
i feel we re seeing now is a clash between those who are very alarmed at the changes in our planet and those who are rather laconic about the whole thing,fear
i can t help but feel petrified of the future is she ever going to get better,fear
i think maybe the person gives a fake hope just because he doesnt want to show his feeling just because he is to afraid about the girl reactions,fear
i hate to interrupt you but the truth is i m feeling uncomfortable,fear
i had to cut the lines to make it fit making it sound a bit rushed lets all make believe that that rushed feeling is actually a frantic feeling that was entirely deliberate shall we,fear
i feel in the long run this hurts paulie as you could visibly see how distraught he was with the result and the perception of his performance,fear
i remember two specific things from that class feeling terrified of my teacher who would repeat the same question in spanish with increasing volume until his victim either managed to answer correctly or ran away screaming and feeling distracted by the cute boy who helped me study for tests,fear
i feel shy when people reading these but i am writing it here so brothers and sisters would see how real life works,fear
i woke up feeling distressed instead of rested and it can be hard to change gears after that just ask mike two nights ago i dreamed that we were at my master s graduation which was in my dream held at a water park,fear
i went to the doctor a few days into feeling weird,fear
i am feeling very anxious and frustrated right now,fear
i am fascinated with the structure and function of the brain its so incredible that everything we think and feel all our memories and emotions are created and stored in this strange convoluted structure,fear
i want to be recless but im feeling so uptight put your mamma in a headlock baby and do it right whooooos got the crack whooooooooos got the crack whooooo s got the crack whos got the craaaaaaack,fear
i feel like that nurse reluctant to know where to start but optimistic that we can do one thing to help,fear
i don t know if i have told this to you but i feel intimidated by how smart you are,fear
i am feeling a little intimidated by the riders in central park right now and i dont want to go,fear
i feel threatened by not talking about it,fear
im feeling very uptight right now,fear
i feel so nervous about being around people being with someone,fear
i feel pressured to talk to them,fear
i need to do after much prayer considering things like this but i still always feel a little reluctant to act but i do anyway,fear
i sometimes feel so vulnerable and so lost,fear
i seriously feel uncomfortable,fear
i feel threatened i feel fear,fear
i feel you see frantic and thus i am afraid,fear
i t want t know f t habitual t feel frightened wh n initiation r career,fear
i too still believe in feminism and i still believe in the saving power of rock music as bauer proclaims at the end of the article so why am i left feeling skeptical and unconvinced,fear
i cant help but feel suspicious of everything,fear
i remember feeling hair and being confused my kids dont have hair at birth but not having the presence of mind to really process what i was feeling,fear
i am just kind of left feeling insecure and uneasy in my own skin,fear
im feeling paranoid already,fear
i read the sentinel article on hanford city councilman dan chins proposed media policy and the secret committee meetings my feelings could be summed up in a single word alarmed,fear
id be feeling paranoid about going bald,fear
i am left feeling unsure and confused,fear
i was feeling paranoid as fuck thinking people would be out looking for me,fear
i feel tortured with tiredness everyday,fear
i just feel distressed i dont know why though but i do,fear
i need her and offers valuable constructive advice when i feel unsure or negative about my writing,fear
i lock mine with a long lifeline and loop to a cleat or piling and take my gas line and if i m feeling especially paranoid the spark plug too covering the hole with duct tape,fear
i am feeling overwhelmed by god s grace,fear
i always feel very threatened by her when it comes to guys cox you no she gets a lot of contact with the guys i like like my first and bf,fear
im so excited but feeling kind of shy about it smile,fear
i start to feel frantic where are the candles the matches the one flashlight thats actually ashers bug light no fans in the house move beds outside boys in the bath dont touch the candles goodbye meat in the fridge,fear
i feel less intimidated with her here to help,fear
i feel so uncertain about the decade ahead,fear
i feel shy to him all the time,fear
i feel a litte shaken up by this point,fear
i are feeling somewhat indecisive about what we want to do to celebrate our anniversary,fear
i was feeling a little skeptical that it would arrive on time the situation was not improved by the fact that despite various perfect party setups seeking in ffxi nobody was bothering to set them up including me but duh im lazy,fear
i was in a car accident just me not the kids its left me feeling quite vulnerable,fear
i have the power to make another do what i want but in reality feel threatened and desire to control this other person so i am not a href https eqafe,fear
i have already said i am one of many feeling threatened and attacked by the government and media of today and have had to look outside my own small life,fear
i am feeling afraid cos he isnt answering me again,fear
i enjoy feedback and love comments on my posts so please do not feel afraid,fear
i feel for the genuinely shy and cautious women at home who after reading shades think that theres something wrong with them that they dont orgasm when someone touches their boob,fear
ive gotten so used to hearing from david all the time i havent heard a lot from him tonight he stayed over last night and as a result im feeling a little paranoid,fear
i feel really nervous about losing it i print the file out on to paper as a final security,fear
i would not feel hesitant in using the medical system again if needed,fear
when i was attacked by a teenage boy and had my wallet stolen,fear
i wish gervase would have piped down so id feel a little less vulnerable right now,fear
i have a feeling she will sleep through the night more and be a little less agitated,fear
i feel terrified of the future,fear
i feel strange and weird about this entire struggle am i the only one who deals with this kind of conflict,fear
i feel so hesitant about contacting him,fear
i was feeling doubtful and sad about the relationship i have with this man,fear
i must say that there were all familiar faces since i go to that church since but there was this feeling that i was shy and i just wanted to stay there with my friend and be clingy with her all through out the meeting,fear
i just cant help it from feeling so insecure,fear
i alternated between wishing i would die and then feeling terrified that something would happen to me leaving my newborn son without a mother,fear
i do feel a little confused about my reproductive future do i want another baby deep down,fear
i am feeling pressured and backed into a corner,fear
i try that i just feel that im being judged by eyes that only see me as a weird and vain bastard who thinks so much of himself,fear
i packed this time around feeling apprehensive about this challenging season and happy to decompress for a few days at my dads before coming home,fear
i would say that when they start they will feel really intimidated by the code and how vast everything is,fear
i feel nervous but hes in control pretty soon,fear
i am feeling doubtful confused lost and what not,fear
i actually feel solidarity with the americans who went on to cry for blood in iraq tortured prisoners and the stripping of the bill of rights,fear
i trust my kids however i feel helpless enough in here over so many things and i m upset at the lack of respect for the few little things i asked them not to do,fear
im feeling less fearful today ptl,fear
i started to feel alarmed the voices were so noisy that i actually couldnt listen to my own thoughts,fear
i just have to feel threatened to be reminded that i will be saved,fear
i am too fragile to feel too vulnerable of pain and too easy for tears,fear
i think of who i have left to teach me about myself and i feel a little frightened at the thought that my family changes and moves away from some of the very things i need to know about in order to feel complete,fear
i feel like im assaulted by constant flakiness,fear
i got that straight i realized that i was dealing with someone who was feeling insecure,fear
i feel paranoid thinking about it just looking out the window and feeling my insomnia creep up on me,fear
i feel like it would make the startled person laugh and think it would be a nice eid gift,fear
i feel vulnerable yet extraordinarily liberated,fear
i am feeling doubtful that nutritional methods alone will solve the problems,fear
i thought id try to demonstrate the difference as i know if i hadnt seen it for myself i may still be feeling doubtful,fear
i spent my vacation from school feeling confused and heartbroken,fear
i feel him frantic now humping against my hip moaning when i suck his tongue into my mouth,fear
i hope the sensibilities of these deep feeling individuals arent too badly shaken with the display of the pink locker room,fear
i feel weird having to yank it down and readjust it at points,fear
im left with today is feeling anxious and sad and lonely,fear
i feel skeptical about it,fear
i feel very distraught right now,fear
im awake as usual at am and lie there feeling reluctant until am when i get up and slink around in the dark getting dressed,fear
i dont think he is being honest with me about a lot of things i could be wrong here but i keep feeling skeptical about certain things after everytime i hang out with him,fear
i am here again feeling confused of what is happening around me looking for a plane to grasp a reality to settle that feels like it is my own,fear
i feel so agitated about this,fear
i lay reading by headlamp and feeling the tent shaken as if by a giant hand,fear
i was left feeling a little shaken,fear
i am feeling a little overwhelmed by christmas knitting especially since i started cross stitching and thats taking half my free time i went idea shopping today though and i am starting to feel a little better about the situation,fear
i returned home defeated and feeling totally unsure of who i was,fear
i am feeling apprehensive about this move and worried i have blown all my money that was meant to pay my rego,fear
ill go because it warms my muscles and i always laugh in the midst of our quirky little inter generational exercise family and after six months im a regular which reminds me that ive accomplished the epic feat of no longer feeling in some way intimidated when i go to the gym,fear
i feel very uncomfortable around people with down syndrome,fear
i can tell you the things i don t feel that maybe i should be feeling but i can t really put my finger on the cause of my being shaken,fear
im feeling so unsure when things are pressing in about me comes a gentle voice so still,fear
i feel scared rather than curl up like a threatened porcupine,fear
i have no doubt they would dial feeling threatened,fear
i was feeling paranoid tonight so i had to check my blog stats,fear
im feeling a little shaky because im going to give a speech at jens retirement lunch shortly and i dont want to cry,fear
i feel a bit reluctant having to say anything at all because a popular blogger who i share similarities with had beat me to the chase,fear
i still feel constantly paranoid and anxious i keep wanting to go on facebook to check he hasn t been back on there i keep wanting to go through the texts on his phone i feel edgy when he s at work and want him to come straight home to me,fear
i feel unsure because my financial future thanks to the stupid law is at this point partly dependent on js integrity rejected and jilted by j after we took vows unsure and even a little worried about getting passport ability to do so,fear
i feeling shy,fear
i searched long and hard for a bad review telling me that i shouldnt buy into something i feel so apprehensive about but i only found that people loved and swore by f,fear
i didn t know it was possible to feel more terrified,fear
i friends helping them to dress up and practise their thai introduction session while i sat there feeling helpless,fear
i feel uncertain about everything,fear
i feel like my relationship with christ has been shaky,fear
i am working for but that work requires opportunity certain freedoms of expression and of movement and i may sound paranoid by saying this but i feel those freedoms threatened and more and more each day,fear
i didnt feel much maybe just a sting but i was terrified because i didnt know if it was going to hurt or not if there would be a problem and if he knew what he was doing really who does in this situation,fear
i spent a lot of my childhood feeling completely frightened of her but i remember a lot of good things too,fear
im feeling a bit distressed about it,fear
i think there s nobody there but when i reach there i feel suspicious,fear
i am by no means very claustrophobic when crunched up like that i can t help but feel a little agitated,fear
i wanna tell you how i feel but im scared,fear
i feel frightened or anxious,fear
i just mean it in a logistics sort of way i feel like i cant take one more frantic non stop day,fear
i have this crush on my bus mate and i feel strange about it because i used to despise him,fear
i do these days that makes me feel a little uncertain about the future the pressures that pierce me deep the feeling of being completely isolated from the world i used to glory in and all the thrills that go with it,fear
i am feeling a little uncertain as i am waiting to hear from my land lady to confirm a date and receive my contract,fear
i feel this strange shift between us the heat between us intensifying and i get excited my nerves bubbling up inside me,fear
im feeling shy to approach them,fear
i entered the temple feeling vaguely terrified,fear
i tend to avoid the news because i often feel like it doesn t add value to my life and only makes me fearful anxious and slightly paranoid,fear
i cannot describe to you the feeling of frantic alarm that overtook me,fear
when i was cycling past a parked car someone opened the door and nearly pushed me off my bike and into the traffic,fear
im feeling afraid,fear
i remember feeling nervous that i wasnt progressing so i was so thrilled,fear
i honestly never expected to feel so vulnerable,fear
i didnt have to convince myself he was my soulmate and i feel very reluctant to use that word regarding him because my chemistry with him actually is unlike anything ive ever experienced,fear
i feel fearful and then actually do that one thing it usually turns out to be a good thing,fear
i have a heart to serve to better their situation but in that moment i feel so helpless,fear
i love the way he talks sometimes i feel shy when i was inside him,fear
i wont discuss any further made me feel really restless,fear
i was starting to feel alarmed,fear
i had a feeling this little girl was going to arrive soon but i still felt very unsure of when it would actually happen,fear
id be feeling shaky too if id spent a week contemplating how id just pissed away my lifes work,fear
i am feeling hesitant right now going in this alone but am trying to remain optimistic,fear
i am grateful to have a strong support system both internally and externally that i can rely on when i am feeling uncertain and weak,fear
im feeling abit uncertain now,fear
i feel weird a href http bondmusings,fear
i feel a strange sense of foreboding,fear
i feel skeptical now,fear
before an exam which i,fear
i am feeling fairly uncertain about most things right this moment,fear
i am feeling intimidated by all that work,fear
i feel really vulnerable with him i tell him too much im too honest and i hate it,fear
i feel i wear what i wear to show other girls at my school who are timid when it comes to fashion that you won t look weird if you walk around with your head held high,fear
i left the talk feeling nervous that we had taken the brief in the wrong sense but we were in a situation where we had already invested to much time into the project that there was no going back,fear
i feel frightened to be a citizen of india where honest performances are neither recognised nor appreciated,fear
i feel reluctant to talk about an issue which is so immediate especially as one cannot make too much of a difference about it individually but what i can do is to spread the word,fear
i love this because to me it should leave the reader feeling confused and slightly deceived,fear
im feeling very uncomfortable there the comfort and warmth is just not there any more,fear
i always feel very afraid as i work on books egan tells kurt,fear
i was trying to determine why i feel so reluctant to actually post what ive written when i finally realized its because i cannot pass something off as a cute idea i had or as a response to something someone could be experiencing,fear
i even feel strange if i forget a primer and put foundation on my bare skin,fear
i feel my life being threatened by illness i lose my mind,fear
ive spent way too much time feeling pain to the point that im frightened to leave myself open to it,fear
ive ever invented hail ember and flake are probably the three that are the most me so this story feels especially vulnerable,fear
i said without emotion while feeling a freaked out fearful anxiety welling up in my chest,fear
i was really worried that i would feel intimidated by monica but when we met that morning she was incredibly welcoming and made me feel relaxed straight away,fear
i feel uncomfortable when i wear lenses that are not brown but these lenses make me want to get more blue lenses,fear
i was up early today to vote before the lines got too long and i didnt have that feeling at all but i was uncomfortable for another reason,fear
i finished blogging i was feeling shaky and checked my level to see a,fear
i feel so hesitant to say anything positive trying to hold my breath so to speak because none of this really matters until i know that shaun has passed the dlpt,fear
i feel like by being so timid ive lost a lot of opportunities to make connections with people that ive wished id made connections with,fear
i al feeling rather agitated and i am not totally sure where it is coming from,fear
i feel suddenly startled catch my breath and think it could be any day,fear
i am left feeling very confused and blah,fear
finding out that i am not an as able student as i thought,fear
ill feel even more pressured,fear
i taught him what it can look like and how it could make him feel scared confused excited nervous,fear
im super annoyed cause it hurts all the time cause i cant do my complete manicure and feel like my hands are pretty and i am kind of scared on how long this will take to heal and for my nail to grow again to stick on my finger again,fear
i do not know that he simple feelings i am startled by startled though he did not understand the words but i was feeling his words there are overtones green ink why suddenly say,fear
i guess i sort of believe him but deep down i just feel unsure about the unknown,fear
im a bit paranoid about being checked out and having the dorm inspected though just because thats how i always am about these sorts of things and thats making me feel anxious every time i start thinking about cleaning or packing,fear
i really feel so vunerable and frightened,fear
im feeling a bit uncertain its comforting to me to draw these trusty old louche animals,fear
i feel unsure or scared i talk,fear
i feel so doubtful about myself ever since i took this job,fear
i guess im feeling a bit vulnerable and looking for some input tonight,fear
i am and growing up when i was feeling unsure about myself and my feelings i would hear about actresses i looked up to being very open about it,fear
i could feel myself hit this strange foggy wall,fear
i hate getting behind because then i feel pressured to get it all back up to date so i can move on to other projects,fear
i could feel that strange paralysis all over my body arms and hands except this odd little force field was not holding down my middle fingers forefingers or thumbs,fear
i detest feeling uncertain,fear
i drove to class i was feeling a little apprehensive but still no sweat,fear
im trying to find ways to add more sewing into my schedule without feeling completely overwhelmed,fear
im not trying to disagree with same sex intercourse or what to me it just feels weird gt,fear
i would cry scream kick at the door and feel terrified,fear
i still feel uncertain with many new paths i must travel and as lost as i feel sometimes i am sure heavenly father is lifting me up and helping me to feel joy in the things that matter most,fear
i hate feeling so indecisive about things because i keep my emotions under lock and key,fear
im feeling pretty shaken at the moment,fear
i see anything that would cause me to feel fearful or distrustful of him,fear
i started feeling intimidated by the thought,fear
i still cognize that disregarding of how i feel this jesus thing is real and he has shaken my cosmos for the last about yearses,fear
i admit i walked into third wave cafe feeling a little apprehensive but what appeared to be a run of the mill cafe turned out to be a restaurant with great personality and even greater food,fear
i first held my scotty i knew i was in love with my high priced bundle of joy but i couldnt help feeling apprehensive about what the time to come holds,fear
i realize that this conversation can make some people feel paranoid or upset generally,fear
i was starting to feel scared for both of their safety and i wish those officers hadn t left no matter how much i hated them,fear
i feel overwhelmed they might say my stomach hurts or my head hurts,fear
i lve the fact that yu genuinely feel scared when playing this game,fear
i met people from every corner of the globe so now when i am feeling restless and my finances will allow me i am can pick a spot see people that i really care about and have an adventure with them in their homelands,fear
i feel some weird plantar fascitis y thing,fear
i also feel overwhelmed by to do lists,fear
i am feeling pretty shaky and sad,fear
i feel it s because we re unsure how we can help,fear
im most expressive when i feel distraught,fear
im feeling paranoid im well aware of the governments tactics and if they put it on the books they want to use it,fear
i love being comfy that is my main goal when i look for new clothes i cannot stand feeling uncomfortable in something,fear
ive heard it so many times already im already feeling skeptical of whatever they say,fear
i was feeling kind of hesitant about food which sucked because we were going out to dinner that night followed by drinking,fear
i have been taking it slowly going at my own pace and not feeling pressured to finish or catch up and im not looking for a miracle cure,fear
im feeling a bit shaken but not stirred nice bond reference ehh,fear
i write that i feel a bit anxious,fear
i feel my children are in harms way i feel frightened,fear
i feel like my meds arent working correctly and idk its weird,fear
i was feeling quite apprehensive about my wig as i felt that it wasnt as full as id hoped it would be however id taken into account my models beautiful long hair,fear
i feel very suspicious of all of them,fear
i feel that the very foundations of my faith have been shaken to the core,fear
i was feeling really emotionally distraught and unable to concentrate,fear
i reach for your hand feel its warmth sense a strange mysterious connection the greater sea of lives intimately shared and buoyed by a wave of love hope and joy surrender to its greater transcendent surge letting it take me wherever it will,fear
i think that they pop up so automatically because seeing those pictures or people makes me feel insecure about myself,fear
i have wasted entirely too much time feeling insecure about my body,fear
i feel terrified because even if i have the time to write out how i feel about mr,fear
i was just feeling terrified terrified of the people around me and the situation it involves,fear
i start feeling overwhelmed and i just want to run away and hide in the back of my closet,fear
i read up on the practicies and cult like beliefs of falun gong and now i feel sceptical and a tad bemused,fear
